long,lat,periodo,titulo_proyecto,productora_razon_social,tipo_produccion,fecha_rodaje,direccion,calle,altura,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.4655956,-34.57955215,2014,FAN / VERANO,CINE PUBLICITARIO SRL,CINE PUBLICITARIO,2014-10-18,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2013,GM CHEVROLET FAMILY GATHERING,FIGHT FILMS SA,CINE PUBLICITARIO,2013-02-22,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2013,GM CHEVROLET FAMILY GATHERING,FIGHT FILMS SA,CINE PUBLICITARIO,2013-02-25,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,ILOLAY QUESO RALLADO,NUNCHAKU CINE SRL,CINE PUBLICITARIO,2014-08-21,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,JUGOS ARCOR,48M2 SA,CINE PUBLICITARIO,2014-12-17,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,KNORR,REBOLUCION SA,CINE PUBLICITARIO,2014-11-03,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,LA CAIXA,SOMOS ARE SRL,CINE PUBLICITARIO,2014-05-04,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2013,NAVIDAD COCA COLA,FILMES SA,CINE PUBLICITARIO,2013-11-15,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2015,OFF LINE Y ARROZ DE LA PAZ,HUINCA CINE SA,CINE PUBLICITARIO,2015-06-05,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,OREO,I-REAL SRL,CINE PUBLICITARIO,2014-07-29,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,SPEEDY,PROTEINA PURA SA,CINE PUBLICITARIO,2014-08-23,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655956,-34.57955215,2014,VUELTA AL COLE,PROTEINA PURA SA,CINE PUBLICITARIO,2014-02-18,GIRIBONE 1664,GIRIBONE,1664,VILLA ORTUZAR,COMUNA 15,1427,C1427CAZ
-58.4655568,-34.579480600000004,2013,BRAHMA CUADRO,TRES PLANOS CINE SA,CINE PUBLICITARIO,2013-08-20,GIRIBONE 1665,GIRIBONE,1665,VILLA ORTUZAR,COMUNA 15,1427,C1427CAY
-58.4655718,-34.57948016,2014,COPA DE SABORES,CLASICA PRODUCTORA SA,CINE PUBLICITARIO,2014-05-15,GIRIBONE 1667,GIRIBONE,1667,VILLA ORTUZAR,COMUNA 15,1427,C1427CAY
-58.48664513,-34.58577282,2012,CAIDOS DEL MAPA,PENSA Y ROCCA PRODUCCIONES SRL,LARGOMETRAJE CON I.N.C.A.A.,2012-10-09,GIRIBONE 3384,GIRIBONE,3384,PARQUE CHAS,COMUNA 15,1431,C1431CWH
-58.45613671,-34.58019295,2011,KOTEX,PIONERAS PRODUCCIONES SA,CINE PUBLICITARIO,2011-02-24,GIRIBONE 945,GIRIBONE,945,CHACARITA,COMUNA 15,1427,C1427CAI
-58.45632156,-34.58014047,2014,MUNDO,I-REAL SRL,CINE PUBLICITARIO,2014-03-21,GIRIBONE 983,GIRIBONE,983,CHACARITA,COMUNA 15,1427,C1427CAI
-58.36976816,-34.61779082,2012,MILLER,LABHOUSE SA,CINE PUBLICITARIO,2012-03-17,"GIUFFRA, JOSE M.,DR. 250","GIUFFRA, JOSE M.,DR.",250,SAN TELMO,COMUNA 1,1064,C1064ADB
-58.37009949,-34.61781305,2011,MUSICAL,ENERC,ESTUDIANTES,2011-06-09,"GIUFFRA, JOSE M.,DR. 300","GIUFFRA, JOSE M.,DR.",300,SAN TELMO,COMUNA 1,1064,C1064ADB
-58.37009949,-34.61781305,2011,THE AMAZING RACE,GRUPO AUDIOVISUAL SA,PROGRAMA TELEVISIVO,2011-07-15,"GIUFFRA, JOSE M.,DR. 300","GIUFFRA, JOSE M.,DR.",300,SAN TELMO,COMUNA 1,1064,C1064ADB
-58.37032704,-34.61776719,2011,PERSONAL,URSULA CINE SA,CINE PUBLICITARIO,2011-03-30,"GIUFFRA, JOSE M.,DR. 301","GIUFFRA, JOSE M.,DR.",301,SAN TELMO,COMUNA 1,1064,C1064ADC
-58.37032704,-34.61776719,2015,BONAQUA - MALHIDRATADOS,LND SRL,CINE PUBLICITARIO,2015-10-24,"GIUFFRA, JOSE M.,DR. 301","GIUFFRA, JOSE M.,DR.",301,SAN TELMO,COMUNA 1,1064,C1064ADC
-58.37035635,-34.6178247,2015,BONAQUA - MALHIDRATADOS,LND SRL,CINE PUBLICITARIO,2015-10-28,"GIUFFRA, JOSE M.,DR. 306","GIUFFRA, JOSE M.,DR.",306,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37035635,-34.6178247,2014,HI TEC,MARIA INES CHAMMAH,FOTOGRAFIA,2014-02-27,"GIUFFRA, JOSE M.,DR. 310","GIUFFRA, JOSE M.,DR.",310,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37064066,-34.61783757,2013,AFA,PALERMO FILMS SA,CINE PUBLICITARIO,2013-10-24,"GIUFFRA, JOSE M.,DR. 330","GIUFFRA, JOSE M.,DR.",330,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37064066,-34.61783757,2015,LOS ULTIMOS,FUNDACION DEL CINE,ESTUDIANTES,2015-06-20,"GIUFFRA, JOSE M.,DR. 330","GIUFFRA, JOSE M.,DR.",330,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37064066,-34.61783757,2012,PIANTAOS,FUNDACION DEL CINE,ESTUDIANTES,2012-09-29,"GIUFFRA, JOSE M.,DR. 330","GIUFFRA, JOSE M.,DR.",330,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37064066,-34.61783757,2011,PROYECCION,FUNDACION DEL CINE,ESTUDIANTES,2011-02-12,"GIUFFRA, JOSE M.,DR. 330","GIUFFRA, JOSE M.,DR.",330,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37064066,-34.61783757,2015,HASTA LA VISTA BABY,FUNDACION DEL CINE,ESTUDIANTES,2015-11-14,"GIUFFRA, JOSE M.,DR. 330","GIUFFRA, JOSE M.,DR.",330,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37079646,-34.61784463,2013,PUNTOS DE ENCUENTRO,48M2 SA,CINE PUBLICITARIO,2013-02-21,"GIUFFRA, JOSE M.,DR. 340","GIUFFRA, JOSE M.,DR.",340,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37084416,-34.61784679,2015,UNA NOCHE DE AMOR,MYS PRODUCCION SRL,LARGOMETRAJE CON I.N.C.A.A.,2015-12-10,"GIUFFRA, JOSE M.,DR. 344","GIUFFRA, JOSE M.,DR.",344,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37089901,-34.61779310000001,2011,PANASONIC,PIONERAS PRODUCCIONES SA,CINE PUBLICITARIO,2011-02-03,"GIUFFRA, JOSE M.,DR. 345","GIUFFRA, JOSE M.,DR.",345,SAN TELMO,COMUNA 1,1064,C1064ADC
-58.37094341,-34.61785129,2013,DE COMPRAS,EYEWORKS ARGENTINA SA,CINE PUBLICITARIO,2013-12-10,"GIUFFRA, JOSE M.,DR. 350","GIUFFRA, JOSE M.,DR.",350,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37094341,-34.61785129,2014,ITALIA,SOMOS ARE SRL,CINE PUBLICITARIO,2014-05-04,"GIUFFRA, JOSE M.,DR. 350","GIUFFRA, JOSE M.,DR.",350,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37094341,-34.61785129,2014,ITALIA,SOMOS ARE SRL,CINE PUBLICITARIO,2014-12-04,"GIUFFRA, JOSE M.,DR. 350","GIUFFRA, JOSE M.,DR.",350,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.3710083,-34.61779805,2011,ORANGE / DELFIN / REDES,FIGHT BY FLEHNER SA,CINE PUBLICITARIO,2011-09-05,"GIUFFRA, JOSE M.,DR. 353","GIUFFRA, JOSE M.,DR.",353,SAN TELMO,COMUNA 1,1064,C1064ADC
-58.37100959,-34.61785429,2015,CAT CHOW QUE HACE TU GATO CUANDO ESTA SOLO?,I-REAL SRL,CINE PUBLICITARIO,2015-03-08,"GIUFFRA, JOSE M.,DR. 354","GIUFFRA, JOSE M.,DR.",354,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37111977,-34.61785927,2012,LITTLE INVESTOR,GOODGATE SA,CINE PUBLICITARIO,2012-02-25,"GIUFFRA, JOSE M.,DR. 360","GIUFFRA, JOSE M.,DR.",360,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.37134013,-34.61786925,2015,PEUGEOT 308 Y 408,REBOLUCION SA,CINE PUBLICITARIO,2015-02-11,"GIUFFRA, JOSE M.,DR. 370","GIUFFRA, JOSE M.,DR.",370,SAN TELMO,COMUNA 1,1064,C1064ADD
-58.43781726,-34.59017204,2015,CAT CHOW QUE HACE TU GATO CUANDO ESTA SOLO?,I-REAL SRL,CINE PUBLICITARIO,2015-05-08,GODOY CRUZ 1335,GODOY CRUZ,1335,VILLA CRESPO,COMUNA 15,1414,C1414CYC
-58.43604273,-34.58874322,2014,DUO,UNDERGROUND PRODUCCIONES SA,DOCUMENTAL,2014-08-11,GODOY CRUZ 1514,GODOY CRUZ,1514,PALERMO,COMUNA 14,1414,C1414CYH
-58.43604273,-34.58874322,2014,DUO,UNDERGROUND PRODUCCIONES SA,DOCUMENTAL,2014-11-16,GODOY CRUZ 1514,GODOY CRUZ,1514,PALERMO,COMUNA 14,1414,C1414CYH
-58.43562837,-34.58860883,2011,CELEBRITY,ORUGA FILMS SA,CINE PUBLICITARIO,2011-02-08,GODOY CRUZ 1541,GODOY CRUZ,1541,PALERMO,COMUNA 14,1414,C1414CYG
-58.43562837,-34.58860883,2011,CELEBRITY,ORUGA FILMS SA,CINE PUBLICITARIO,2011-03-08,GODOY CRUZ 1541,GODOY CRUZ,1541,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2012,ACTIVIA,JACARANDA FILMS SA,CINE PUBLICITARIO,2012-09-06,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2012,DESTINO,EL ALMACEN/ BUE SRL,CINE PUBLICITARIO,2012-04-21,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2011,GROLSH,BASICA CINE SA,CINE PUBLICITARIO,2011-07-12,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2015,JEFE,48M2 SA,CINE PUBLICITARIO,2015-05-27,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2013,NOSOTRAS,FIGHT FILMS SA,CINE PUBLICITARIO,2013-07-26,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2013,PANTENE,PALERMO FILMS SA,CINE PUBLICITARIO,2013-05-26,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43555151,-34.58856061,2014,SIEMPRE LIBRE FIT,CT COMUNICACIONES SRL,CINE PUBLICITARIO,2014-08-31,GODOY CRUZ 1547,GODOY CRUZ,1547,PALERMO,COMUNA 14,1414,C1414CYG
-58.43556603,-34.58844412,2014,BAILEYS,PRIMO AUDIOVISUAL SRL,CINE PUBLICITARIO,2014-10-10,GODOY CRUZ 1558,GODOY CRUZ,1558,PALERMO,COMUNA 14,1414,C1414CYH
-58.43532193,-34.58841655,2013,O2,FILMSERVICE PRODUCTION SA,CINE PUBLICITARIO,2013-08-02,GODOY CRUZ 1567,GODOY CRUZ,1567,PALERMO,COMUNA 14,1414,C1414CYG
-58.43534147,-34.58830322,2015,ULTIMATUM,BEDOBLE FILMS SRL,PROGRAMA TELEVISIVO,2015-04-15,GODOY CRUZ 1574,GODOY CRUZ,1574,PALERMO,COMUNA 14,1414,C1414CYH
-58.43529579,-34.58840015,2015,DESCUENTOS SANTANDER RIO,ORUGA FILMS SA,CINE PUBLICITARIO,2015-04-22,GODOY CRUZ 1575,GODOY CRUZ,1575,PALERMO,COMUNA 14,1414,C1414CYG
-58.43496222,-34.58819085,2011,H&S,METROPOLIS FILMS SA,CINE PUBLICITARIO,2011-09-24,GODOY CRUZ 1595,GODOY CRUZ,1595,PALERMO,COMUNA 14,1414,C1414CYG
-58.43496222,-34.58819085,2011,H&S,METROPOLIS FILMS SA,CINE PUBLICITARIO,2011-09-27,GODOY CRUZ 1595,GODOY CRUZ,1595,PALERMO,COMUNA 14,1414,C1414CYG
-58.4346812,-34.58801156,2012,BICI SENDAS,PUENZO HNOS SA,CINE PUBLICITARIO,2012-09-20,GODOY CRUZ 1603,GODOY CRUZ,1603,PALERMO,COMUNA 14,1414,C1414CYI
-58.43324793,-34.58711555,2014,PLACER Y MARTIRIO,JOSE CELESTINO CAMPUSANO,LARGOMETRAJE CON I.N.C.A.A.,2014-10-24,GODOY CRUZ 1767,GODOY CRUZ,1767,PALERMO,COMUNA 14,1414,C1414CYK
-58.42890567,-34.58281933,2012,CLARO,FOLK CINE SA,CINE PUBLICITARIO,2012-12-01,GODOY CRUZ 2300,GODOY CRUZ,2300,PALERMO,COMUNA 14,1425,C1425FQB
-58.42890567,-34.58281933,2012,CLARO,FOLK CINE SA,CINE PUBLICITARIO,2012-02-28,GODOY CRUZ 2300,GODOY CRUZ,2300,PALERMO,COMUNA 14,1425,C1425FQB
-58.42864902,-34.58261277,2011,LABORATORIO,PRIMO AUDIOVISUAL SRL,CINE PUBLICITARIO,2011-05-10,GODOY CRUZ 2317,GODOY CRUZ,2317,PALERMO,COMUNA 14,1425,C1425FQC
-58.42872139,-34.58260889,2013,EL OLVIDO,FERMIN ALVAREZ RIVERA,CORTOMETRAJE,2013-04-14,GODOY CRUZ 2320,GODOY CRUZ,2320,PALERMO,COMUNA 14,1425,C1425FQD
-58.42872139,-34.58260889,2015,SE PUEDE VIVIR MEJOR,SUBTERRANEA FILMS SRL,CINE PUBLICITARIO,2015-11-04,GODOY CRUZ 2320,GODOY CRUZ,2320,PALERMO,COMUNA 14,1425,C1425FQD
-58.42856572,-34.58251765,2013,SPACE,ROZCA SA,CINE PUBLICITARIO,2013-12-20,GODOY CRUZ 2337,GODOY CRUZ,2337,PALERMO,COMUNA 14,1425,C1425FQC
-58.42842688,-34.58235911,2014,ARNET,48M2 SA,CINE PUBLICITARIO,2014-02-26,GODOY CRUZ 2345,GODOY CRUZ,2345,PALERMO,COMUNA 14,1425,C1425FQC
-58.42842688,-34.58235911,2011,INVENTOS,48M2 SA,CINE PUBLICITARIO,2011-08-20,GODOY CRUZ 2345,GODOY CRUZ,2345,PALERMO,COMUNA 14,1425,C1425FQC
-58.42831554,-34.58223197,2011,GILLETTE,LANDIA SRL,CINE PUBLICITARIO,2011-04-24,GODOY CRUZ 2361,GODOY CRUZ,2361,PALERMO,COMUNA 14,1425,C1425FQC
-58.42808957,-34.58188741,2014,CAMPANIA MUNDIAL Y GESTION,SUBTERRANEA FILMS SRL,INSTITUCIONALES,2014-05-28,GODOY CRUZ 2390,GODOY CRUZ,2390,PALERMO,COMUNA 14,1425,C1425FQD
-58.42747706,-34.58127463,2011,VIAJE,FUNDACION DEL CINE,ESTUDIANTES,2011-11-13,GODOY CRUZ 2449,GODOY CRUZ,2449,PALERMO,COMUNA 14,1425,C1425FQE
-58.42687512,-34.58041385,2015,PAREJA GALICIA,PROTEINA PURA SA,CINE PUBLICITARIO,2015-03-15,GODOY CRUZ 2460,GODOY CRUZ,2460,PALERMO,COMUNA 14,1425,C1425FQF
-58.42668728,-34.58019933,2015,BICHOS RAROS,ATUEL PRODUCCIONES SRL,PROGRAMA TELEVISIVO,2015-11-23,GODOY CRUZ 2470,GODOY CRUZ,2470,PALERMO,COMUNA 14,1425,C1425FQF
-58.42637803,-34.58002054,2011,LA VENGANZA DEL ESPECTRO,FUNDACION DEL CINE,ESTUDIANTES,2011-01-07,GODOY CRUZ 2575,GODOY CRUZ,2575,PALERMO,COMUNA 14,1425,C1425FQG
-58.42608144,-34.57968183,2013,"FINAL ALIADOS, TEATRO GRAN REX",TELEVISION FEDERAL SA,PROGRAMA TELEVISIVO,2013-11-30,GODOY CRUZ 2601,GODOY CRUZ,2601,PALERMO,COMUNA 14,1425,C1425FQI
-58.42687362,-34.64019209,2014,LOS SUENIOS DEL PIBE,FUNDACION DEL CINE,CORTOMETRAJE,2014-01-06,"GOMEZ SOMAVILLA, JOAQUIN 2056","GOMEZ SOMAVILLA, JOAQUIN",2056,PARQUE CHACABUCO,COMUNA 7,1424,C1424BNB
-58.40370642,-34.60557333,2015,MIENTRAS KUBRICK ESTABA EN EL ESPACIO,CLASICA PRODUCTORA SA,LARGOMETRAJE CON I.N.C.A.A.,2015-11-27,"GOMEZ, VALENTIN 2601","GOMEZ, VALENTIN",2601,BALVANERA,COMUNA 3,1046,C1046ABA
-58.40387394,-34.60557185,2013,GATO NEGRO,CINEMAGROUP SRL,LARGOMETRAJE CON I.N.C.A.A.,2013-01-08,"GOMEZ, VALENTIN 2615","GOMEZ, VALENTIN",2615,BALVANERA,COMUNA 3,1046,C1046ABA
-58.40387394,-34.60557185,2013,GATO NEGRO,CINEMAGROUP SRL,LARGOMETRAJE CON I.N.C.A.A.,2013-03-08,"GOMEZ, VALENTIN 2615","GOMEZ, VALENTIN",2615,BALVANERA,COMUNA 3,1046,C1046ABA
-58.40398579,-34.60564204,2015,MOVISTAR - YOUTUBERS,LND SRL,CINE PUBLICITARIO,2015-10-17,"GOMEZ, VALENTIN 2630","GOMEZ, VALENTIN",2630,BALVANERA,COMUNA 3,1046,C1046ABB
-58.41304555,-34.60505873,2013,SAMSUNG,JACARANDA FILMS SA,CINE PUBLICITARIO,2013-04-20,"GOMEZ, VALENTIN 3377","GOMEZ, VALENTIN",3377,BALVANERA,COMUNA 3,1191,C1191AAK
-58.37941947,-34.64981616,2013,GLORIAS DEL TANGO,FINDLING HERNAN JAVIER,LARGOMETRAJE CON I.N.C.A.A.,2013-05-28,GONCALVES DIAS 630,GONCALVES DIAS,630,BARRACAS,COMUNA 4,1276,C1276ACH
-58.37829587,-34.6531055,2014,REXONA FEMALE/MALE,PRIMO AUDIOVISUAL SRL,CINE PUBLICITARIO,2014-12-18,GONCALVES DIAS 901,GONCALVES DIAS,901,BARRACAS,COMUNA 4,1276,C1276ACM
-58.37814279,-34.65351968,2015,ROMAN,SUPERAMOR SRL,LARGOMETRAJE NACIONAL,2015-08-13,GONCALVES DIAS 933,GONCALVES DIAS,933,BARRACAS,COMUNA 4,1276,C1276ACM
-58.48141372,-34.60859707,2014,SEGUN ROXI,LA MALDITA SRL,PROGRAMA TELEVISIVO,2014-07-22,"GONZALEZ, ELPIDIO 2771","GONZALEZ, ELPIDIO",2771,VILLA SANTA RITA,COMUNA 11,1416,C1416EQA
-58.49654086,-34.61825058,2014,PASAJE DE VIDA,CINEWORLD SRL,LARGOMETRAJE CON I.N.C.A.A.,2014-09-06,"GONZALEZ, ELPIDIO 4201","GONZALEZ, ELPIDIO",4201,MONTE CASTRO,COMUNA 10,1407,C1407GAS
-58.50400254,-34.60487144,2013,CUESTION DE IDENTIDAD,ZARLEK PRODUCCIONES SA,PROGRAMA TELEVISIVO,2013-09-30,"GONZALEZ, JOAQUIN V. 3144","GONZALEZ, JOAQUIN V.",3144,VILLA DEVOTO,COMUNA 11,1417,C1417AQV
-58.48569614,-34.67542186,2015,MOSCAS Y MOSQUITOS,FUNDACION DEL CINE,ESTUDIANTES,2015-11-15,"GORDILLO, TIMOTEO 3862","GORDILLO, TIMOTEO",3862,VILLA LUGANO,COMUNA 8,1439,C1439GHD
-58.48484138,-34.67621968,2015,MOSCAS Y MOSQUITOS,FUNDACION DEL CINE,ESTUDIANTES,2015-11-14,"GORDILLO, TIMOTEO 3950","GORDILLO, TIMOTEO",3950,VILLA LUGANO,COMUNA 8,1439,C1439GHF
-58.43691138,-34.56586021,2011,BODY LENGUAGE,METROPOLIS FILMS SA,LARGOMETRAJE,2011-03-22,GOROSTIAGA 1685,GOROSTIAGA,1685,PALERMO,COMUNA 14,1426,C1426CTC
-58.43735715,-34.56651257,2011,MUEVE TU CUERPO,PELICULAS CORTITAS SA,CINE PUBLICITARIO,2011-05-20,GOROSTIAGA 1752,GOROSTIAGA,1752,PALERMO,COMUNA 14,1426,C1426CTF
-58.44007366,-34.56828692,2015,EL REY DEL ONCE,BDCINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2015-02-02,GOROSTIAGA 2021,GOROSTIAGA,2021,PALERMO,COMUNA 14,1426,C1426CTK
-58.44059293,-34.56875307,2011,MALTRATADAS,TORNEOS Y COMPETENCIAS SA,PROGRAMA TELEVISIVO,2011-08-11,GOROSTIAGA 2115,GOROSTIAGA,2115,PALERMO,COMUNA 14,1426,C1426CTM
-58.44110991,-34.56933799,2011,TODO LO QUE NECESITAS ES AMOR,SUDESTADA CINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2011-10-20,GOROSTIAGA 2200,GOROSTIAGA,2200,PALERMO,COMUNA 14,1426,C1426CTN
-58.44309255,-34.57167738,2012,BRAHAMA CARNAVAL,REBOLUCION SA,CINE PUBLICITARIO,2012-12-18,GOROSTIAGA 2465,GOROSTIAGA,2465,COLEGIALES,COMUNA 13,1426,C1426CTS
-58.41734795,-34.59546473,2013,CUESTION DE HONOR,ESCUELA NACIONAL DE EXPERIMENTACION Y REALIZACION CINEMATOGRAFICA,CORTOMETRAJE,2013-01-12,GORRITI 3735,GORRITI,3735,PALERMO,COMUNA 14,1172,C1172ACG
-58.4181625,-34.5955295,2013,SEXO FACIL. PELICULAS TRISTES,PATAGONIK FILM GROUP SA,LARGOMETRAJE,2013-03-12,GORRITI 3780,GORRITI,3780,PALERMO,COMUNA 14,1172,C1172ACH
-58.41865811,-34.59551223,2014,MI AMIGA DEL PARQUE,CAMPO CINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2014-01-06,GORRITI 3802,GORRITI,3802,PALERMO,COMUNA 14,1172,C1172ACJ
-58.41865811,-34.59551223,2014,MI AMIGA DEL PARQUE,CAMPO CINE SRL,LARGOMETRAJE CON I.N.C.A.A.,2014-08-06,GORRITI 3802,GORRITI,3802,PALERMO,COMUNA 14,1172,C1172ACJ
-58.42347317,-34.59500508,2011,ALUCINANTE,NEW GENERATION ENTERTAINMENT SA,TV FICCION,2011-04-20,GORRITI 4180,GORRITI,4180,PALERMO,COMUNA 14,1172,C1172ACP
-58.42347317,-34.59500508,2011,ALUCINANTE,NEW GENERATION ENTERTAINMENT SA,TV FICCION,2011-04-04,GORRITI 4180,GORRITI,4180,PALERMO,COMUNA 14,1172,C1172ACP
-58.42355827,-34.59493769,2013,EL CIELO DEL CENTAURO,SAPRISTI SRL,LARGOMETRAJE NACIONAL,2013-11-28,GORRITI 4190,GORRITI,4190,PALERMO,COMUNA 14,1172,C1172ACP
-58.42425749,-34.59420816,2011,MUMM,NUNCHAKU CINE SRL,CINE PUBLICITARIO,2011-12-15,GORRITI 4295,GORRITI,4295,PALERMO,COMUNA 14,1414,C1414BJA
-58.42449894,-34.59400817,2013,INCONSCIENTE JUZGADOR,FUNDACION DEL CINE,ESTUDIANTES,2013-02-11,GORRITI 4309,GORRITI,4309,PALERMO,COMUNA 14,1414,C1414BJC
-58.42473042,-34.59394904,2011,PERSONAL PING-PONG,URSULA CINE SA,CINE PUBLICITARIO,2011-02-24,GORRITI 4326,GORRITI,4326,PALERMO,COMUNA 14,1414,C1414BJD
-58.42599782,-34.59292706,2011,CEPITA- COCA COLA,PALERMO FILMS SA,CINE PUBLICITARIO,2011-03-17,GORRITI 4488,GORRITI,4488,PALERMO,COMUNA 14,1414,C1414BJF
-58.42599782,-34.59292706,2013,FALABELLA,CRU FILMS SRL,CINE PUBLICITARIO,2013-03-08,GORRITI 4488,GORRITI,4488,PALERMO,COMUNA 14,1414,C1414BJF
-58.42599782,-34.59292706,2011,VOLVER AL RUEDO,KOCAWA SRL,PROGRAMA TELEVISIVO,2011-10-31,GORRITI 4488,GORRITI,4488,PALERMO,COMUNA 14,1414,C1414BJF
-58.4285159,-34.59118299,2015,VW PARA TODA LA VIDA,LANDIA SRL,CINE PUBLICITARIO,2015-03-31,GORRITI 4738,GORRITI,4738,PALERMO,COMUNA 14,1414,C1414BJL
-58.42938209,-34.59062391,2014,UMA,DRIMBURO SA,FOTOGRAFIA,2014-11-22,GORRITI 4802,GORRITI,4802,PALERMO,COMUNA 14,1414,C1414BJN
-58.42947359,-34.59056514,2015,TRESEMME,POSTER PAGSA SRL,CINE PUBLICITARIO,2015-09-18,GORRITI 4812,GORRITI,4812,PALERMO,COMUNA 14,1414,C1414BJN
-58.43055152,-34.58987249,2011,KOTEX,PIONERAS PRODUCCIONES SA,CINE PUBLICITARIO,2011-02-23,GORRITI 4920,GORRITI,4920,PALERMO,COMUNA 14,1414,C1414BJP
-58.43047689,-34.58979536,2014,GUAPAS,POL-KA PRODUCCIONES SA,PROGRAMA TELEVISIVO,2014-03-02,GORRITI 4929,GORRITI,4929,PALERMO,COMUNA 14,1414,C1414BJO
-58.43076483,-34.58973548,2015,TELECOM,LAUDA GONZALO,FOTOGRAFIA,2015-08-27,GORRITI 4948,GORRITI,4948,PALERMO,COMUNA 14,1414,C1414BJP
-58.44077997,-34.56563545,2013,BUHO,LA DOBLE A SA,CINE PUBLICITARIO,2013-09-25,"LACROZE, FEDERICO AV. 1935","LACROZE, FEDERICO AV.",1935,PALERMO,COMUNA 14,1426,C1426CPE
-58.43073257,-34.58963114,2012,FORD FIESTA I,SERGIO TEUBAL,CINE PUBLICITARIO,2012-11-17,GORRITI 4965,GORRITI,4965,PALERMO,COMUNA 14,1414,C1414BJO
-58.43152135,-34.58912318,2014,EL JUEGO,FUNDACION DEL CINE,ESTUDIANTES,2014-10-26,GORRITI 5033,GORRITI,5033,PALERMO,COMUNA 14,1414,C1414BJQ
-58.43173639999999,-34.5891127,2011,PLAY,GOODGATE SA,CINE PUBLICITARIO,2011-12-16,GORRITI 5046,GORRITI,5046,PALERMO,COMUNA 14,1414,C1414BJR
-58.43180104,-34.58907117,2012,CONDICIONADOS,POL-KA PRODUCCIONES SA,PROGRAMA TELEVISIVO,2012-05-23,GORRITI 5054,GORRITI,5054,PALERMO,COMUNA 14,1414,C1414BJR
-58.43180104,-34.58907117,2012,CONDICIONADOS,POL-KA PRODUCCIONES SA,PROGRAMA TELEVISIVO,2012-06-14,GORRITI 5054,GORRITI,5054,PALERMO,COMUNA 14,1414,C1414BJR
-58.43180104,-34.58907117,2013,DETRAS DEL SHOW,SUDESTADA CINE SRL,PROGRAMA TELEVISIVO,2013-08-12,GORRITI 5054,GORRITI,5054,PALERMO,COMUNA 14,1414,C1414BJR
